ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
SLB,132,2026-08-13,beta_hedged,0.4900624833101952,0.3282051282051282,2,0.0,52.060001373291016,610146909.0,vol_63d(-0.005) | vol_21d(-0.004) | vol_63d_rank(+0.004)
IR,133,2026-08-13,beta_hedged,0.4900315162515241,0.3230769230769231,2,0.0,84.27999877929688,405575013.0,vol_63d(-0.007) | vol_21d(-0.005) | close_vs_sma200(-0.002)
ALLE,134,2026-08-13,beta_hedged,0.48975417566774687,0.31794871794871793,2,0.0,166.44000244140625,217575627.0,vol_63d(-0.007) | vol_21d(-0.005) | close_vs_sma50(+0.003)
HSY,135,2026-08-13,beta_hedged,0.48971246464715584,0.3128205128205128,2,0.0,186.1199951171875,284329018.0,vol_63d(-0.006) | close_vs_sma200(-0.003) | vol_63d_rank(+0.002)
WM,136,2026-08-13,beta_hedged,0.48966621844874586,0.3076923076923077,2,0.0,224.2100067138672,455664015.0,vol_63d_rank(-0.008) | vol_63d(-0.006) | ret_21d_rank(+0.004)
ABT,137,2026-08-13,beta_hedged,0.4895742793784777,0.30256410256410254,2,0.0,111.2699966430664,1140830587.0,vol_63d(-0.007) | vol_21d(-0.004) | close_vs_sma50(+0.004)
PPG,138,2026-08-13,beta_hedged,0.48928942038347284,0.29743589743589743,2,0.0,114.7300033569336,219017196.0,vol_21d(-0.005) | vol_63d(-0.005) | vol_63d_rank(+0.002)
CARR,139,2026-08-13,beta_hedged,0.4892329446666473,0.2923076923076923,2,0.0,63.349998474121094,468767851.0,vol_21d(-0.004) | vol_63d(-0.003) | vol_63d_rank(+0.003)
MDT,140,2026-08-13,beta_hedged,0.4890108248491065,0.28717948717948716,2,0.0,90.58000183105469,603932607.0,vol_63d(-0.010) | vol_63d_rank(-0.006) | close_vs_sma50(+0.003)
BDX,141,2026-08-13,beta_hedged,0.4885627479872756,0.28205128205128205,2,0.0,181.97000122070312,315439338.0,vol_63d(-0.012) | vol_63d_rank(-0.009) | close_vs_sma200(+0.005)
GOOGL,142,2026-08-13,beta_hedged,0.4880470294844688,0.27692307692307694,2,0.0,346.3599853515625,11425860237.0,vol_21d(-0.004) | vol_63d(-0.003) | vol_63d_rank(+0.002)
UBER,143,2026-08-13,beta_hedged,0.48758737066631075,0.2717948717948718,2,0.0,75.87999725341797,1518391155.0,vol_63d(-0.004) | vol_21d(-0.004) | vol_63d_rank(+0.004)
ADI,144,2026-08-13,beta_hedged,0.4875803183070331,0.26666666666666666,2,0.0,381.1700134277344,1447982056.0,ret_10d(-0.004) | ret_21d_rank(-0.003) | close_vs_sma200(-0.002)
ORLY,145,2026-08-13,beta_hedged,0.48681521744532813,0.26153846153846155,2,0.0,92.58000183105469,637285824.0,vol_63d(-0.006) | close_vs_sma200(-0.003) | ret_21d_rank(-0.001)
ALGN,146,2026-08-13,beta_hedged,0.48675248776338725,0.2564102564102564,2,0.0,176.1999969482422,168345053.0,ret_21d_rank(-0.003) | amihud(-0.003) | vol_21d(-0.003)
TRMB,147,2026-08-13,beta_hedged,0.48650665161089474,0.2512820512820513,2,0.0,57.540000915527344,147775034.0,vol_21d(-0.006) | vol_63d(-0.006) | vol_63d_rank(+0.003)
POOL,148,2026-08-13,beta_hedged,0.4863817479165651,0.24615384615384617,2,0.0,200.57000732421875,176913279.0,vol_21d(-0.006) | vol_63d(-0.004) | close_vs_sma200(-0.003)
TEL,149,2026-08-13,beta_hedged,0.4863625323815434,0.24102564102564103,2,0.0,214.74000549316406,575830782.0,vol_63d(-0.007) | vol_21d(-0.004) | close_vs_sma200(-0.003)
FAST,150,2026-08-13,beta_hedged,0.48628390307672537,0.2358974358974359,2,0.0,51.34000015258789,406376306.0,vol_63d_rank(-0.010) | vol_63d(-0.008) | rsi_14(+0.003)
MKC,151,2026-08-13,beta_hedged,0.48625216249159814,0.23076923076923078,2,0.0,54.45000076293945,157384209.0,vol_63d(-0.008) | vol_63d_rank(-0.006) | close_vs_sma200(-0.003)
SNPS,152,2026-08-13,beta_hedged,0.48600004682305387,0.22564102564102564,2,0.0,411.75,762336059.0,vol_63d(-0.004) | vol_63d_rank(+0.003) | vol_21d(-0.003)
CAH,153,2026-08-13,beta_hedged,0.4852831106661702,0.2205128205128205,2,0.0,231.24000549316406,473701403.0,vol_63d_rank(-0.011) | vol_63d(-0.007) | mkt_dispersion(-0.001)
STE,154,2026-08-13,beta_hedged,0.48518435983427066,0.2153846153846154,2,0.0,236.07000732421875,181790250.0,vol_63d(-0.009) | vol_63d_rank(-0.006) | close_vs_sma50(+0.002)
WELL,155,2026-08-13,beta_hedged,0.4844698026438025,0.21025641025641026,2,0.0,234.44000244140625,742734405.0,vol_63d(-0.010) | vol_63d_rank(-0.007) | atr_pct(-0.002)
AVB,156,2026-08-13,beta_hedged,0.4843944401671921,0.20512820512820512,2,0.0,183.91000366210938,165437044.0,vol_63d_rank(-0.011) | vol_63d(-0.008) | ret_21d_rank(+0.003)
DHR,157,2026-08-13,beta_hedged,0.484370950674285,0.2,1,0.0,203.88999938964844,1260301393.0,vol_63d(-0.005) | vol_21d(-0.004) | vol_63d_rank(+0.004)
COR,158,2026-08-13,beta_hedged,0.4840620914810801,0.19487179487179487,1,0.0,310.010009765625,483428998.0,vol_63d(-0.010) | vol_63d_rank(-0.007) | vol_21d(-0.003)
AOS,159,2026-08-13,beta_hedged,0.4837444595177048,0.18974358974358974,1,0.0,62.5,107074073.0,vol_63d(-0.008) | vol_63d_rank(-0.004) | mkt_dispersion(-0.003)
NVDA,160,2026-08-13,beta_hedged,0.48363625128674964,0.18461538461538463,1,0.0,225.3000030517578,25964982920.0,ret_10d(-0.006) | ret_63d_rank(-0.003) | amihud(-0.003)
CPT,161,2026-08-13,beta_hedged,0.48342905568119726,0.1794871794871795,1,0.0,110.47000122070312,112761005.0,vol_63d_rank(-0.011) | vol_63d(-0.005) | mkt_dispersion(-0.002)
LOW,162,2026-08-13,beta_hedged,0.4829249722485967,0.17435897435897435,1,0.0,218.22000122070312,632351503.0,vol_63d(-0.008) | vol_63d_rank(-0.004) | close_vs_sma200(-0.002)
KVUE,163,2026-08-13,beta_hedged,0.48273259956759323,0.16923076923076924,1,0.0,19.200000762939453,388470201.0,vol_63d_rank(-0.010) | vol_63d(-0.007) | mkt_dispersion(-0.003)
ULTA,164,2026-08-13,beta_hedged,0.48246658744562704,0.1641025641025641,1,0.0,515.5700073242188,307401143.0,vol_21d(-0.004) | vol_63d(-0.004) | vol_63d_rank(+0.004)
VRTX,165,2026-08-13,beta_hedged,0.48241759715861066,0.15897435897435896,1,0.0,516.4400024414062,677289941.0,vol_63d(-0.010) | vol_63d_rank(-0.008) | vol_21d(+0.001)
GNRC,166,2026-08-13,beta_hedged,0.4821276279246363,0.15384615384615385,1,0.0,216.66000366210938,247932963.0,vol_63d(+0.009) | ret_10d(-0.008) | amihud(-0.005)
RSG,167,2026-08-13,beta_hedged,0.48211823222450567,0.14871794871794872,1,0.0,215.22000122070312,302141495.0,vol_63d_rank(-0.009) | vol_63d(-0.006) | close_vs_sma200(-0.003)
EXPD,168,2026-08-13,beta_hedged,0.48201726298584074,0.14358974358974358,1,0.0,187.0500030517578,224154689.0,vol_63d_rank(-0.014) | vol_63d(-0.013) | close_vs_sma200(+0.005)
ABBV,169,2026-08-13,beta_hedged,0.481705158034937,0.13846153846153847,1,0.0,250.82000732421875,1365265248.0,vol_63d(-0.012) | vol_63d_rank(-0.008) | vol_21d(+0.002)
AVY,170,2026-08-13,beta_hedged,0.4816952211264793,0.13333333333333333,1,0.0,180.00999450683594,146534169.0,vol_63d(-0.011) | vol_63d_rank(-0.010) | close_vs_sma50(+0.003)
KMB,171,2026-08-13,beta_hedged,0.48124450081976294,0.1282051282051282,1,0.0,110.69999694824219,388985412.0,vol_63d(-0.010) | vol_63d_rank(-0.008) | vol_ratio(-0.002)
PG,172,2026-08-13,beta_hedged,0.4802951671109099,0.12307692307692308,1,0.0,144.25999450683594,1210892865.0,vol_63d_rank(-0.011) | vol_63d(-0.006) | mkt_dispersion(-0.002)
DOV,173,2026-08-13,beta_hedged,0.4801746997192588,0.11794871794871795,1,0.0,206.66000366210938,258349178.0,vol_63d(-0.007) | vol_63d_rank(-0.005) | vol_21d(-0.004)
EW,174,2026-08-13,beta_hedged,0.4784677496367699,0.11282051282051282,1,0.0,92.55999755859375,405346227.0,vol_63d_rank(-0.011) | vol_63d(-0.008) | mkt_dispersion(-0.002)
MAA,175,2026-08-13,beta_hedged,0.47783460212233225,0.1076923076923077,1,0.0,134.1999969482422,147814755.0,vol_63d_rank(-0.012) | vol_63d(-0.005) | mkt_dispersion(-0.002)
ECL,176,2026-08-13,beta_hedged,0.47775413927746607,0.10256410256410256,1,0.0,276.260009765625,347688365.0,vol_63d_rank(-0.012) | vol_63d(-0.008) | mkt_dispersion(-0.002)
UNP,177,2026-08-13,beta_hedged,0.47745478432188265,0.09743589743589744,1,0.0,297.7900085449219,933652925.0,vol_63d_rank(-0.015) | vol_63d(-0.013) | close_vs_sma200(+0.007)
GILD,178,2026-08-13,beta_hedged,0.4771810332761443,0.09230769230769231,1,0.0,138.13999938964844,936203696.0,vol_63d(-0.010) | vol_63d_rank(-0.008) | close_vs_sma200(-0.001)
HD,179,2026-08-13,beta_hedged,0.4763687324546173,0.08717948717948718,1,0.0,341.70001220703125,1294975440.0,vol_63d(-0.010) | vol_63d_rank(-0.008) | close_vs_sma200(-0.002)
PLD,180,2026-08-13,beta_hedged,0.47633519806479163,0.08205128205128205,1,0.0,141.2100067138672,805869160.0,vol_63d(-0.012) | vol_63d_rank(-0.012) | close_vs_sma200(-0.002)
PEP,181,2026-08-13,beta_hedged,0.47592504633145216,0.07692307692307693,1,0.0,140.6199951171875,1046879483.0,vol_63d_rank(-0.010) | vol_63d(-0.006) | mkt_dispersion(-0.003)
APD,182,2026-08-13,beta_hedged,0.47586524880309206,0.07179487179487179,1,0.0,305.5199890136719,309047349.0,vol_63d(-0.010) | vol_63d_rank(-0.008) | mkt_dispersion(-0.002)
TJX,183,2026-08-13,beta_hedged,0.47561274248247426,0.06666666666666667,1,0.0,153.80999755859375,779812415.0,vol_63d_rank(-0.013) | vol_63d(-0.012) | close_vs_sma200(-0.002)
DD,184,2026-08-13,beta_hedged,0.47534522117685,0.06153846153846154,1,0.0,144.10000610351562,248198676.0,vol_63d(-0.009) | vol_63d_rank(-0.007) | close_vs_sma200(-0.002)
NSC,185,2026-08-13,beta_hedged,0.47495543347314345,0.05641025641025641,1,0.0,337.8500061035156,431799071.0,vol_63d_rank(-0.012) | vol_63d(-0.011) | mkt_dispersion(-0.002)
XOM,186,2026-08-13,beta_hedged,0.47467374639280413,0.05128205128205128,1,0.0,158.61000061035156,2243245458.0,vol_63d(-0.011) | vol_63d_rank(-0.008) | mkt_dispersion(-0.002)
ITW,187,2026-08-13,beta_hedged,0.4745605765373005,0.046153846153846156,1,0.0,290.9800109863281,415559869.0,vol_63d_rank(-0.013) | vol_63d(-0.007) | mkt_dispersion(-0.003)
XYL,188,2026-08-13,beta_hedged,0.47425993956926726,0.041025641025641026,1,0.0,120.31999969482422,238698783.0,vol_63d_rank(-0.011) | vol_63d(-0.010) | close_vs_sma200(-0.003)
MMM,189,2026-08-13,beta_hedged,0.47424125942082607,0.035897435897435895,1,0.0,182.64999389648438,661853123.0,vol_63d(-0.015) | vol_63d_rank(-0.014) | rsi_14(+0.003)
OTIS,190,2026-08-13,beta_hedged,0.47217609965342094,0.03076923076923077,1,0.0,73.02999877929688,265029109.0,vol_63d_rank(-0.013) | vol_63d(-0.008) | close_vs_sma200(-0.003)
CHD,191,2026-08-13,beta_hedged,0.4712398189564491,0.02564102564102564,1,0.0,101.31999969482422,184634539.0,vol_63d_rank(-0.014) | vol_63d(-0.011) | atr_pct(-0.001)
MDLZ,192,2026-08-13,beta_hedged,0.4708187926319334,0.020512820512820513,1,0.0,63.529998779296875,598002165.0,vol_63d_rank(-0.011) | vol_63d(-0.011) | mkt_dispersion(-0.002)
JNJ,193,2026-08-13,beta_hedged,0.46977418850171054,0.015384615384615385,1,0.0,262.0799865722656,1986096388.0,vol_63d_rank(-0.014) | vol_63d(-0.013) | mkt_dispersion(-0.002)
VLTO,194,2026-08-13,beta_hedged,0.469039015098983,0.010256410256410256,1,0.0,97.54000091552734,164822650.0,vol_63d_rank(-0.015) | vol_63d(-0.013) | mkt_dispersion(-0.002)
CL,195,2026-08-13,beta_hedged,0.4658653684395457,0.005128205128205128,1,0.0,92.93000030517578,429393616.0,vol_63d_rank(-0.013) | vol_63d(-0.013) | mkt_dispersion(-0.002)
