ticker,rank,asof,variant,score,pct_rank,quintile,target_weight_new_tranche,last_adj_close,adv20_dollars,drivers
MNST,1,2026-08-21,beta_hedged,0.5640069531790209,1.0,5,0.005128205128205128,47.790000915527344,529622655.0,atr_pct(+0.023) | vol_63d(+0.013) | vol_10d(+0.011)
FTNT,139,2026-08-21,beta_hedged,0.4939637032556037,0.28865979381443296,2,0.0,153.50999450683594,850496325.0,mkt_dispersion(-0.011) | vol_21d(-0.003) | close_vs_sma200(+0.003)
SYK,140,2026-08-21,beta_hedged,0.49387321633049525,0.28350515463917525,2,0.0,329.45001220703125,810240947.0,vol_63d(-0.004) | vol_21d(-0.003) | close_vs_sma200(-0.002)
HSY,141,2026-08-21,beta_hedged,0.49359076222448367,0.27835051546391754,2,0.0,186.4600067138672,270710744.0,vol_63d(-0.003) | close_vs_sma200(-0.003) | vol_63d_rank(+0.001)
MDLZ,142,2026-08-21,beta_hedged,0.49350026691552257,0.27319587628865977,2,0.0,64.44999694824219,541181941.0,mkt_dispersion(+0.005) | vol_63d(-0.005) | vol_63d_rank(-0.003)
CEG,143,2026-08-21,beta_hedged,0.49348962902951143,0.26804123711340205,2,0.0,272.8800048828125,752808966.0,vol_63d(-0.002) | close_vs_sma200(-0.002) | ret_63d(-0.002)
BDX,144,2026-08-21,beta_hedged,0.49337390781461127,0.26288659793814434,2,0.0,192.0,331234828.0,vol_63d(-0.005) | vol_63d_rank(-0.003) | close_vs_sma50(+0.003)
ISRG,145,2026-08-21,beta_hedged,0.49323322468216685,0.25773195876288657,2,0.0,378.80999755859375,1160075213.0,vol_63d(+0.005) | mkt_dispersion(-0.004) | vol_21d(-0.003)
CTVA,146,2026-08-21,beta_hedged,0.49297648790565596,0.25257731958762886,2,0.0,81.79000091552734,391917863.0,vol_21d_rank(-0.004) | vol_21d(-0.003) | mkt_dispersion(+0.002)
ADI,147,2026-08-21,beta_hedged,0.4929423791984979,0.24742268041237114,2,0.0,373.0899963378906,1484307118.0,mkt_dispersion(-0.005) | ret_10d(+0.002) | ret_63d(-0.002)
TXN,148,2026-08-21,beta_hedged,0.4928518713214445,0.2422680412371134,2,0.0,264.3599853515625,1969507499.0,mkt_dispersion(-0.007) | vol_63d(+0.003) | ret_10d(+0.003)
RL,149,2026-08-21,beta_hedged,0.49280739580114613,0.23711340206185566,2,0.0,372.5899963378906,272065672.0,mkt_dispersion(-0.006) | vol_21d(-0.003) | vol_63d(+0.003)
NVDA,150,2026-08-21,beta_hedged,0.4927134021787816,0.23195876288659795,2,0.0,214.72000122070312,24801072939.0,vol_21d(-0.003) | vol_63d(-0.003) | ret_63d(-0.002)
VRSN,151,2026-08-21,beta_hedged,0.49270348105800216,0.2268041237113402,2,0.0,281.79998779296875,247532095.0,vol_21d(-0.005) | vol_63d(-0.003) | vol_63d_rank(+0.002)
EFX,152,2026-08-21,beta_hedged,0.4926689845875682,0.22164948453608246,2,0.0,192.6199951171875,234306342.0,mkt_dispersion(-0.008) | close_vs_sma50(+0.004) | vol_21d(-0.003)
FFIV,153,2026-08-21,beta_hedged,0.4924259395745289,0.21649484536082475,2,0.0,384.6300048828125,336550038.0,mkt_dispersion(-0.011) | vol_21d(-0.004) | vol_63d(+0.004)
PHM,154,2026-08-21,beta_hedged,0.49239057475718934,0.211340206185567,2,0.0,129.0,195845999.0,vol_21d(-0.004) | vol_63d(-0.003) | mkt_dispersion(-0.001)
WY,155,2026-08-21,beta_hedged,0.49236902983279013,0.20618556701030927,2,0.0,24.43000030517578,140018140.0,vol_21d(-0.005) | vol_63d(-0.003) | amihud(-0.001)
UBER,156,2026-08-21,beta_hedged,0.49224506623861825,0.20103092783505155,2,0.0,78.80000305175781,1525233680.0,mkt_dispersion(-0.003) | ret_63d(-0.002) | vol_21d(-0.002)
DVN,157,2026-08-21,beta_hedged,0.49216616201453595,0.1958762886597938,1,0.0,49.099998474121094,500398247.0,ret_10d(-0.004) | vol_21d(-0.003) | vol_63d(-0.003)
LULU,158,2026-08-21,beta_hedged,0.4918207228921496,0.19072164948453607,1,0.0,121.06999969482422,312445965.0,mkt_dispersion(-0.005) | vol_21d(-0.003) | ret_63d(-0.002)
CHD,159,2026-08-21,beta_hedged,0.4918076917065306,0.18556701030927836,1,0.0,98.80000305175781,193019972.0,mkt_dispersion(+0.007) | vol_63d(-0.005) | vol_63d_rank(-0.005)
VLTO,160,2026-08-21,beta_hedged,0.4917982310822175,0.18041237113402062,1,0.0,98.7699966430664,153126665.0,vol_63d(-0.005) | vol_63d_rank(-0.004) | vol_21d(+0.001)
ON,161,2026-08-21,beta_hedged,0.4915298846348812,0.17525773195876287,1,0.0,74.20999908447266,806753135.0,vol_63d_rank(-0.006) | ret_63d(+0.005) | ret_21d_rank(-0.004)
AOS,162,2026-08-21,beta_hedged,0.4909723819032478,0.17010309278350516,1,0.0,63.08000183105469,99613544.0,vol_21d(-0.005) | vol_63d(-0.004) | close_vs_sma200(-0.002)
DHI,163,2026-08-21,beta_hedged,0.4909131905688903,0.16494845360824742,1,0.0,148.35000610351562,324817449.0,vol_21d(-0.004) | vol_63d(-0.003) | close_vs_sma200(-0.003)
DD,164,2026-08-21,beta_hedged,0.49088076384075546,0.15979381443298968,1,0.0,138.3300018310547,244822656.0,vol_63d(-0.004) | vol_63d_rank(-0.003) | amihud(-0.003)
KMB,165,2026-08-21,beta_hedged,0.4907811787434279,0.15463917525773196,1,0.0,109.30999755859375,382016632.0,vol_63d(-0.004) | vol_63d_rank(-0.003) | mkt_dispersion(+0.001)
BKR,166,2026-08-21,beta_hedged,0.4906157192824407,0.14948453608247422,1,0.0,62.34000015258789,494272278.0,vol_63d(-0.003) | ret_21d(-0.002) | close_vs_sma200(-0.002)
XYL,167,2026-08-21,beta_hedged,0.4905106193384801,0.14432989690721648,1,0.0,113.41999816894531,217908085.0,vol_63d(-0.004) | vol_63d_rank(-0.004) | mkt_dispersion(+0.002)
GOOGL,168,2026-08-21,beta_hedged,0.4904525635468735,0.13917525773195877,1,0.0,344.82000732421875,9498824096.0,vol_63d(-0.004) | vol_21d(-0.003) | ret_21d(-0.002)
POOL,169,2026-08-21,beta_hedged,0.49019051219419346,0.13402061855670103,1,0.0,187.97999572753906,151411807.0,vol_21d(-0.005) | amihud(-0.004) | vol_63d(-0.003)
WST,170,2026-08-21,beta_hedged,0.4901258226996969,0.12886597938144329,1,0.0,353.0799865722656,286804523.0,close_vs_sma200(+0.004) | vol_63d_rank(-0.004) | vol_63d(-0.002)
COR,171,2026-08-21,beta_hedged,0.490068402035539,0.12371134020618557,1,0.0,318.0400085449219,472333303.0,vol_63d(-0.005) | vol_63d_rank(-0.003) | close_vs_sma200(-0.002)
STLD,172,2026-08-21,beta_hedged,0.4900321323477224,0.11855670103092783,1,0.0,228.67999267578125,295039750.0,mkt_dispersion(-0.005) | vol_21d(-0.003) | ret_10d(+0.003)
CF,173,2026-08-21,beta_hedged,0.48981462919965096,0.1134020618556701,1,0.0,129.60000610351562,278918200.0,vol_21d(-0.005) | ret_10d(-0.004) | mkt_dispersion(-0.003)
MCHP,174,2026-08-21,beta_hedged,0.48975890940753963,0.10824742268041238,1,0.0,76.08000183105469,862656203.0,ret_63d(+0.005) | mkt_dispersion(-0.004) | vol_63d(+0.004)
SHW,175,2026-08-21,beta_hedged,0.4895665875624305,0.10309278350515463,1,0.0,346.5899963378906,702561386.0,vol_63d(-0.004) | vol_21d(-0.004) | ret_21d(-0.002)
MKC,176,2026-08-21,beta_hedged,0.48944678695421434,0.0979381443298969,1,0.0,55.40999984741211,151282895.0,vol_63d(-0.003) | vol_63d_rank(-0.003) | close_vs_sma200(-0.003)
TECH,177,2026-08-21,beta_hedged,0.4893175380550918,0.09278350515463918,1,0.0,72.31999969482422,254168459.0,mkt_dispersion(-0.010) | sharpe_mom_63(-0.002) | mkt_breadth(-0.002)
GNRC,178,2026-08-21,beta_hedged,0.4892916964882547,0.08762886597938144,1,0.0,205.97999572753906,251646108.0,mkt_dispersion(-0.005) | vol_63d(+0.005) | ret_63d(+0.004)
BSX,179,2026-08-21,beta_hedged,0.4888320273321866,0.08247422680412371,1,0.0,50.369998931884766,985979814.0,ret_63d_rank(-0.003) | vol_21d(-0.002) | ret_63d(-0.002)
MRK,180,2026-08-21,beta_hedged,0.48870202725463985,0.07731958762886598,1,0.0,152.5500030517578,1364583468.0,ret_5d(-0.005) | mkt_dispersion(-0.005) | close_vs_sma200(+0.004)
ALGN,181,2026-08-21,beta_hedged,0.4880230921158872,0.07216494845360824,1,0.0,162.5500030517578,163855588.0,mkt_dispersion(-0.007) | vol_21d(-0.004) | amihud(-0.003)
SLB,182,2026-08-21,beta_hedged,0.487800482716026,0.06701030927835051,1,0.0,53.869998931884766,578964388.0,vol_21d(-0.003) | vol_63d(-0.003) | ret_63d(-0.001)
FCX,183,2026-08-21,beta_hedged,0.48719563260898596,0.061855670103092786,1,0.0,76.66000366210938,841676599.0,mkt_dispersion(-0.010) | ret_5d(-0.009) | close_vs_sma200(+0.004)
EXPE,184,2026-08-21,beta_hedged,0.4869707732175847,0.05670103092783505,1,0.0,321.6300048828125,504591568.0,mkt_dispersion(-0.010) | mkt_breadth(-0.003) | close_vs_sma50(+0.003)
MAS,185,2026-08-21,beta_hedged,0.4864650705324989,0.05154639175257732,1,0.0,73.29000091552734,219411128.0,vol_21d(-0.005) | vol_63d(-0.003) | mkt_dispersion(-0.002)
PWR,186,2026-08-21,beta_hedged,0.48614481801619913,0.04639175257731959,1,0.0,639.3400268554688,807418525.0,mkt_dispersion(-0.005) | vol_63d(+0.003) | sharpe_mom_63(-0.003)
BBY,187,2026-08-21,beta_hedged,0.48161637870697455,0.041237113402061855,1,0.0,85.88999938964844,274307572.0,mkt_dispersion(-0.010) | vol_21d(-0.003) | mkt_breadth(-0.002)
VRT,188,2026-08-21,beta_hedged,0.4771455354675986,0.03608247422680412,1,0.0,261.95001220703125,1692201671.0,ret_21d_rank(-0.007) | ret_63d(+0.006) | vol_21d_rank(-0.005)
EL,189,2026-08-21,beta_hedged,0.4759599330015725,0.030927835051546393,1,0.0,101.94000244140625,274933952.0,ret_5d(-0.012) | mkt_dispersion(-0.008) | ret_10d(-0.006)
MU,190,2026-08-21,beta_hedged,0.4720415341438248,0.02577319587628866,1,0.0,966.780029296875,35378683946.0,mkt_dispersion(-0.016) | mkt_breadth(-0.007) | vol_21d_rank(-0.006)
LRCX,191,2026-08-21,beta_hedged,0.4573031690773151,0.020618556701030927,1,0.0,314.0,3258043326.0,ret_21d_rank(-0.007) | vol_21d_rank(-0.007) | mkt_breadth(-0.007)
AMD,192,2026-08-21,beta_hedged,0.45198139713164687,0.015463917525773196,1,0.0,473.25,13174034635.0,vol_63d(-0.007) | mkt_dispersion(-0.007) | mkt_breadth(-0.006)
KLAC,193,2026-08-21,beta_hedged,0.45160201030549585,0.010309278350515464,1,0.0,183.99000549316406,2276922259.0,mkt_dispersion(-0.008) | ret_21d_rank(-0.007) | vol_63d(-0.006)
AMAT,194,2026-08-21,beta_hedged,0.44518202615848695,0.005154639175257732,1,0.0,492.32000732421875,4131976078.0,mkt_dispersion(-0.011) | ret_21d_rank(-0.008) | mkt_breadth(-0.006)
